Date,Time (GMT),Predicted (m),Verified (m),Preliminary (m),Forecast Guidance(m)
2017/09/03,11:54,-0.009,0.069,-,-
2017/09/03,12:00,-0.002,0.079,-,-
2017/09/03,12:06,0.005,0.087,-,-
2017/09/03,12:12,0.011,0.094,-,-
2017/09/03,12:18,0.018,0.103,-,-
2017/09/03,12:24,0.024,0.109,-,-
2017/09/03,12:30,0.029,0.116,-,-
2017/09/03,12:36,0.035,0.121,-,-
2017/09/03,12:42,0.04,0.126,-,-
2017/09/03,12:48,0.044,0.129,-,-
2017/09/03,12:54,0.049,0.132,-,-
2017/09/03,13:00,0.053,0.137,-,-
2017/09/03,13:06,0.056,0.142,-,-
2017/09/03,13:12,0.06,0.143,-,-
2017/09/03,13:18,0.063,0.144,-,-
2017/09/03,13:24,0.066,0.147,-,-
2017/09/03,13:30,0.068,0.15,-,-
2017/09/03,13:36,0.07,0.151,-,-
2017/09/03,13:42,0.072,0.154,-,-
2017/09/03,13:48,0.074,0.155,-,-
2017/09/03,13:54,0.075,0.154,-,-
2017/09/03,14:00,0.076,0.154,-,-
2017/09/03,14:06,0.077,0.156,-,-
2017/09/03,14:12,0.078,0.153,-,-
2017/09/03,14:18,0.078,0.153,-,-
2017/09/03,14:24,0.078,0.152,-,-
2017/09/03,14:30,0.078,0.149,-,-
2017/09/03,14:36,0.078,0.147,-,-
2017/09/03,14:42,0.077,0.141,-,-
2017/09/03,14:48,0.077,0.136,-,-
2017/09/03,14:54,0.076,0.133,-,-
2017/09/03,15:00,0.075,0.129,-,-
2017/09/03,15:06,0.074,0.124,-,-
2017/09/03,15:12,0.073,0.124,-,-
2017/09/03,15:18,0.071,0.123,-,-
2017/09/03,15:24,0.07,0.119,-,-
2017/09/03,15:30,0.068,0.116,-,-
2017/09/03,15:36,0.066,0.115,-,-
2017/09/03,15:42,0.065,0.113,-,-
2017/09/03,15:48,0.063,0.107,-,-
2017/09/03,15:54,0.061,0.099,-,-
2017/09/03,16:00,0.059,0.094,-,-
2017/09/03,16:06,0.057,0.087,-,-
2017/09/03,16:12,0.055,0.082,-,-
2017/09/03,16:18,0.052,0.076,-,-
2017/09/03,16:24,0.05,0.071,-,-
2017/09/03,16:30,0.048,0.066,-,-
2017/09/03,16:36,0.046,0.061,-,-
2017/09/03,16:42,0.044,0.057,-,-
2017/09/03,16:48,0.041,0.051,-,-
2017/09/03,16:54,0.039,0.047,-,-
2017/09/03,17:00,0.037,0.046,-,-
2017/09/03,17:06,0.034,0.042,-,-
2017/09/03,17:12,0.032,0.038,-,-
2017/09/03,17:18,0.03,0.035,-,-
2017/09/03,17:24,0.028,0.029,-,-
2017/09/03,17:30,0.025,0.028,-,-
2017/09/03,17:36,0.023,0.026,-,-
2017/09/03,17:42,0.021,0.017,-,-
2017/09/03,17:48,0.018,0.019,-,-
2017/09/03,17:54,0.016,0.021,-,-
2017/09/03,18:00,0.014,0.016,-,-
2017/09/03,18:06,0.012,0.02,-,-
2017/09/03,18:12,0.01,0.018,-,-
2017/09/03,18:18,0.007,0.014,-,-
2017/09/03,18:24,0.005,0.012,-,-
2017/09/03,18:30,0.003,0.008,-,-
2017/09/03,18:36,0.001,0.003,-,-
2017/09/03,18:42,-0.001,-0.002,-,-
2017/09/03,18:48,-0.003,-0.007,-,-
2017/09/03,18:54,-0.005,-0.009,-,-
2017/09/03,19:00,-0.006,-0.014,-,-
2017/09/03,19:06,-0.008,-0.017,-,-
2017/09/03,19:12,-0.01,-0.017,-,-
2017/09/03,19:18,-0.011,-0.022,-,-
2017/09/03,19:24,-0.013,-0.026,-,-
2017/09/03,19:30,-0.014,-0.025,-,-
2017/09/03,19:36,-0.016,-0.028,-,-
2017/09/03,19:42,-0.017,-0.031,-,-
2017/09/03,19:48,-0.018,-0.034,-,-
2017/09/03,19:54,-0.019,-0.037,-,-
2017/09/03,20:00,-0.02,-0.039,-,-
2017/09/03,20:06,-0.021,-0.036,-,-
2017/09/03,20:12,-0.022,-0.04,-,-
2017/09/03,20:18,-0.023,-0.04,-,-
2017/09/03,20:24,-0.023,-0.041,-,-
2017/09/03,20:30,-0.024,-0.041,-,-
2017/09/03,20:36,-0.024,-0.041,-,-
2017/09/03,20:42,-0.024,-0.041,-,-
2017/09/03,20:48,-0.024,-0.04,-,-
2017/09/03,20:54,-0.025,-0.041,-,-
2017/09/03,21:00,-0.025,-0.043,-,-
2017/09/03,21:06,-0.025,-0.041,-,-
2017/09/03,21:12,-0.025,-0.043,-,-
2017/09/03,21:18,-0.024,-0.044,-,-
2017/09/03,21:24,-0.024,-0.043,-,-
2017/09/03,21:30,-0.024,-0.046,-,-
2017/09/03,21:36,-0.024,-0.047,-,-
2017/09/03,21:42,-0.023,-0.049,-,-
2017/09/03,21:48,-0.023,-0.049,-,-
2017/09/03,21:54,-0.023,-0.05,-,-
2017/09/03,22:00,-0.023,-0.049,-,-
2017/09/03,22:06,-0.022,-0.049,-,-
2017/09/03,22:12,-0.022,-0.047,-,-
2017/09/03,22:18,-0.022,-0.047,-,-
2017/09/03,22:24,-0.022,-0.049,-,-
2017/09/03,22:30,-0.022,-0.048,-,-
2017/09/03,22:36,-0.022,-0.05,-,-
2017/09/03,22:42,-0.022,-0.051,-,-
2017/09/03,22:48,-0.022,-0.054,-,-
2017/09/03,22:54,-0.022,-0.055,-,-
2017/09/03,23:00,-0.023,-0.054,-,-
2017/09/03,23:06,-0.023,-0.053,-,-
2017/09/03,23:12,-0.024,-0.053,-,-
2017/09/03,23:18,-0.024,-0.048,-,-
2017/09/03,23:24,-0.025,-0.048,-,-
2017/09/03,23:30,-0.026,-0.049,-,-
2017/09/03,23:36,-0.027,-0.047,-,-
2017/09/03,23:42,-0.029,-0.048,-,-
2017/09/03,23:48,-0.03,-0.048,-,-
2017/09/03,23:54,-0.031,-0.048,-,-
